vehicleId,balance,bid,reputation,panelCount,paticipateCount,state
18_1000009_1__30,0,2.42,0.8,0,4,-1
18_1000009_1__38,0,1.79,0.72,1,4,-1
105_1000009_2__5,0,1.21,0.8,0,4,-1
1000019_1000002_1__6,0,1.58,0.69,1,8,-1
1000019_19_1__0,0,1.49,0.69,1,8,-1
1000019_19_1__80,0,0.66,0.48,3,8,-1
1000019_15_1__44,0,1.93,0.71,1,9,-1
1000019_50_1__15,0,0.64,0.8,0,7,-1
1000008_1000002_1__18,0,1.54,0.81,0,0,-1
1000008_1000002_1__8,0,2.79,0.81,0,0,-1
1000008_16_2__5,0,0.79,0.81,0,0,-1
1000008_14_1__21,0,0.54,0.81,0,0,-1
77_1000000_1__14,0,0.72,0.81,0,0,-1
71_1000000_1__25,0,0.59,0.81,0,0,-1
1000008_105_2__7,0,0.55,0.81,0,0,-1
1000008_50_1__17,0,2.7,0.81,0,0,-1
1000004_1000011_1__5,0,0.79,0.81,0,0,-1
23_50_1__4,0,0.84,0.8,0,0,-1
22_1000013_1__0,0,2.75,0.8,0,0,-1
15_1000011_1__34,0,1.51,0.8,0,0,-1
16_1000007_1__39,0,0.94,0.8,0,0,-1
1000005_1000009_1__24,0,2.29,0.8,0,0,-1
1000021_129_1__1,0,2.49,0.8,0,0,-1
23_1000002_1__40,0,1.01,0.8,0,0,-1
22_1000000_1__16,0,0.97,0.8,0,0,-1
15_1000007_1__7,0,1.92,0.8,0,0,-1
1000000_19_1__9,0,1.87,0.8,0,1,-1
1000000_1000005_1__41,0,2.5,0.8,0,1,-1
1000000_107_1__1,0,2.55,0.72,1,1,-1
1000000_120_1__18,0,1.75,0.8,0,1,-1
1000000_50_1__12,0,1.56,0.8,0,1,-1
1000000_23_1__14,0,2.18,0.8,0,1,-1
1000000_22_2__19,0,2.13,0.8,0,1,-1
1000000_23_2__53,0,1.56,0.8,0,1,-1
1000000_17_1__110,0,1.03,0.8,0,0,-1
1000005_91_1__12,0,2.36,0.81,0,0,-1
23_1000000_1__31,0,1.62,0.81,0,0,-1
1000019_81_1__38,0,0.59,0.8,0,5,-1
1000008_18_1__14,0,0.64,0.81,0,0,-1
70_1000000_1__1,0,2.26,0.81,0,0,-1
77_1000000_1__11,0,1.02,0.81,0,0,-1
1000008_18_1__31,0,2.45,0.81,0,0,-1
1000008_120_1__20,0,1.64,0.81,0,0,-1
23_50_2__0,0,0.8,0.8,0,1,-1
14_1000009_1__11,0,1.64,0.8,0,1,-1
15_1000009_1__0,0,1.75,0.81,0,0,-1
16_1000009_1__94,0,2.28,0.81,0,0,-1
15_1000011_1__6,0,1.97,0.81,0,0,-1
106_1000009_1__19,0,0.84,0.81,0,0,-1
1000000_23_1__30,0,2.98,0.8,0,1,-1
1000000_120_1__9,0,1.1,0.8,0,1,-1
1000000_14_1__53,0,2.43,0.8,0,1,-1
1000000_22_2__15,0,2.91,0.72,1,1,-1
1000000_20_1__25,0,1.01,0.8,0,1,-1
1000000_14_1__39,0,2.13,0.72,1,1,-1
23_1000009_1__25,0,2.32,0.81,0,0,-1
19_1000002_1__29,0,0.9,0.81,0,0,-1
23_1000000_1__44,0,0.73,0.81,0,0,-1
23_1000009_1__30,0,2.68,0.81,0,0,-1
18_1000011_1__103,0,2.09,0.81,0,0,-1
18_1000011_1__119,0,1.73,0.81,0,0,-1
1000014_1000009_1__9,0,1.13,0.8,0,0,-1
70_1000008_1__3,0,2.05,0.8,0,0,-1
70_1000000_1__10,0,1.24,0.8,0,1,-1
71_1000000_1__4,0,1.04,0.8,0,0,-1
20_1000011_1__4,0,2.89,0.81,0,0,-1
77_1000007_1__33,0,1.55,0.81,0,0,-1
23_1000002_1__0,0,0.54,0.8,0,2,-1
1000005_1000009_1__25,0,1.08,0.8,0,2,-1
15_1000009_1__5,0,2.5,0.8,0,2,-1
1000005_1000009_1__16,0,0.79,0.73,1,2,-1
22_1000009_1__25,0,1.63,0.8,0,2,-1
16_1000009_1__59,0,0.64,0.73,1,2,-1
15_1000009_1__9,0,2.58,0.8,0,2,-1
1000021_1000009_1__16,0,1.01,0.73,1,2,-1
15_1000009_1__8,0,1.95,0.8,0,2,-1
16_1000009_1__77,0,1.09,0.8,0,1,-1
15_1000007_1__0,0,1.42,0.8,0,1,-1
22_1000009_1__12,0,1.58,0.73,1,1,-1
15_1000011_1__64,0,1.93,0.73,1,1,-1
22_1000008_1__44,0,1.86,0.8,0,1,-1
1000000_18_1__33,0,1.55,0.8,0,1,-1
1000000_23_1__28,0,2.89,0.73,1,1,-1
1000000_23_2__17,0,1.87,0.8,0,1,-1
1000000_23_1__85,0,1.58,0.8,0,1,-1
1000000_14_1__33,0,1.55,0.8,0,0,-1
1000000_18_1__34,0,2.14,0.8,0,0,-1
1000000_129_1__48,0,1.41,0.8,0,0,-1
18_1000009_1__73,0,0.87,0.8,0,2,-1
18_1000012_1__17,0,1.5,0.73,1,2,-1
82_1000014_1__6,0,1.42,0.8,0,1,-1
23_1000000_1__41,0,1.17,0.81,0,0,-1
106_1000011_1__14,0,2.36,0.81,0,0,-1
70_1000000_1__21,0,1.67,0.8,0,0,-1
1000014_1000009_1__2,0,1.43,0.8,0,0,-1
20_1000008_1__63,0,2.47,0.8,0,0,-1
20_1000000_1__28,0,0.65,0.8,0,0,-1
16_1000000_1__20,0,2.61,0.8,0,1,-1
50_1000000_1__55,0,2.76,0.8,0,0,-1
17_1000007_2__4,0,2.92,0.8,0,1,-1
1000008_21_1__23,0,1.34,0.81,0,0,-1
1000015_1000011_1__130,0,2.1,0.81,0,0,-1
81_1000007_1__39,0,0.75,0.81,0,0,-1
17_1000011_1__2,0,2.31,0.81,0,0,-1
81_1000007_1__3,0,0.63,0.81,0,0,-1
1000015_1000011_1__33,0,1.76,0.81,0,0,-1
1000004_1000011_1__52,0,1.13,0.81,0,0,-1
77_129_1__2,0,1.94,0.8,0,1,-1
82_1000004_1__0,0,1.78,0.8,0,0,-1
1000005_1000004_1__15,0,1.57,0.8,0,0,-1
1000021_1000014_1__56,0,0.85,0.72,1,1,-1
81_1000013_1__4,0,2.27,0.8,0,1,-1
81_1000009_1__20,0,1.66,0.73,1,1,-1
16_1000009_1__32,0,1.93,0.8,0,1,-1
16_1000009_1__28,0,2.88,0.8,0,1,-1
1000002_1000009_1__25,0,2.25,0.73,1,1,-1
22_91_1__0,0,1.57,0.8,0,1,-1
105_1000009_1__46,0,1.47,0.8,0,1,-1
15_1000009_1__6,0,1.46,0.73,1,1,-1
23_1000002_2__13,0,2.92,0.8,0,1,-1
91_1000013_1__0,0,2.98,0.72,1,2,-1
1000000_23_2__48,0,2.62,0.73,1,3,-1
1000000_20_1__1,0,1.56,0.8,0,2,-1
1000000_23_2__36,0,1.4,0.8,0,2,-1
1000000_81_1__41,0,1.67,0.8,0,2,-1
1000000_23_2__44,0,0.71,0.8,0,1,-1
1000000_105_2__10,0,2.69,0.73,1,1,-1
1000000_23_3__13,0,2.41,0.8,0,1,-1
1000000_23_2__42,0,2.44,0.8,0,0,-1
1000000_129_1__80,0,2.11,0.8,0,0,-1
1000000_20_1__7,0,1.95,0.8,0,0,-1
1000000_17_1__122,0,2.01,0.8,0,0,-1
1000000_17_1__111,0,0.54,0.8,0,0,-1
1000000_17_1__52,0,2.5,0.8,0,0,-1
82_77_1__1,0,2.39,0.8,0,1,-1
82_1000013_1__30,0,2.25,0.8,0,1,-1
82_1000014_1__1,0,0.55,0.8,0,1,-1
82_1000013_1__0,0,1.63,0.8,0,1,-1
1000007_21_1__63,0,0.74,0.66,1,6,-1
14_1000009_1__16,0,2.09,0.66,1,6,-1
50_1000009_1__34,0,0.83,0.67,1,6,-1
1000002_1000009_1__11,0,1.17,0.65,2,4,-1
18_1000009_1__87,0,1.25,0.64,2,3,-1
18_1000009_1__72,0,2.46,0.64,2,3,-1
50_1000009_1__38,0,2.64,0.72,1,3,-1
1000002_1000009_1__39,0,1.35,0.8,0,3,-1
1000020_82_1__27,0,2.04,0.8,0,1,-1
15_1000008_1__36,0,2.89,0.8,0,0,-1
1000015_1000000_1__4,0,2.83,0.8,0,0,-1
1000014_1000000_1__3,0,1.85,0.8,0,0,-1
17_1000000_2__13,0,1.44,0.8,0,0,-1
71_1000008_1__3,0,1.58,0.8,0,0,-1
1000015_1000000_1__33,0,2.59,0.8,0,0,-1
20_1000008_1__55,0,1.39,0.8,0,0,-1
1000002_1000008_1__3,0,1.51,0.8,0,0,-1
23_1000000_1__3,0,2.0,0.8,0,0,-1
1000014_1000007_1__32,0,0.51,0.8,0,0,-1
20_1000000_1__43,0,0.68,0.8,0,1,-1
20_1000000_1__71,0,0.77,0.8,0,1,-1
1000019_19_1__76,0,2.91,0.6,3,4,-1
1000019_14_1__14,0,2.26,0.76,1,4,-1
1000019_19_1__126,0,2.52,0.72,1,4,-1
1000019_14_1__32,0,1.68,0.8,0,4,-1
1000019_14_1__24,0,2.74,0.76,1,4,-1
1000019_23_2__25,0,2.43,0.72,1,4,-1
1000019_19_1__1,0,0.74,0.72,1,4,-1
1000008_14_1__15,0,2.38,0.73,1,1,-1
93_1000002_1__31,0,1.03,0.8,0,1,-1
1000008_1000002_1__6,0,2.27,0.8,0,1,-1
1000008_21_1__36,0,2.06,0.8,0,1,-1
1000014_1000009_1__6,0,0.81,0.73,1,1,-1
71_1000000_1__41,0,0.6,0.8,0,2,-1
70_1000000_1__3,0,2.29,0.8,0,2,-1
1000021_1000013_1__76,0,2.83,0.8,0,1,-1
18_1000004_1__2,0,1.47,0.73,1,1,-1
82_1000013_1__49,0,0.99,0.8,0,1,-1
81_1000013_1__46,0,1.78,0.8,0,1,-1
81_1000013_1__9,0,1.68,0.8,0,0,-1
81_1000013_1__7,0,1.24,0.8,0,0,-1
1000021_20_1__6,0,2.1,0.8,0,0,-1
18_1000004_1__4,0,1.69,0.8,0,0,-1
77_1000014_1__9,0,2.7,0.8,0,0,-1
1000021_1000013_1__73,0,1.28,0.8,0,0,-1
77_1000013_1__19,0,2.48,0.8,0,0,-1
77_1000013_1__24,0,1.96,0.8,0,0,-1
77_70_1__1,0,2.37,0.72,1,1,-1
77_1000013_1__46,0,0.75,0.8,0,1,-1
1000021_1000014_1__26,0,1.13,0.8,0,1,-1
1000021_1000014_1__54,0,2.27,0.8,0,1,-1
81_1000014_1__14,0,2.48,0.8,0,1,-1
77_1000014_1__13,0,1.41,0.8,0,1,-1
1000021_1000014_2__1,0,2.66,0.72,1,1,-1
22_1000013_1__11,0,0.59,0.81,0,0,-1
105_1000009_2__0,0,2.07,0.81,0,0,-1
81_1000009_1__2,0,1.24,0.81,0,0,-1
77_1000009_1__5,0,1.22,0.81,0,0,-1
1000000_14_1__24,0,1.55,0.73,1,3,-1
1000000_19_1__19,0,1.48,0.8,0,0,-1
1000000_23_1__89,0,0.58,0.73,1,2,-1
1000000_14_1__26,0,2.44,0.8,0,3,-1
1000000_1000016_1__10,0,2.35,0.8,0,0,-1
1000000_19_1__0,0,2.32,0.8,0,0,-1
1000000_14_1__28,0,2.3,0.8,0,1,-1
1000000_105_2__0,0,0.7,0.8,0,3,-1
1000000_107_1__25,0,1.5,0.8,0,0,-1
1000000_1000004_1__6,0,2.2,0.8,0,0,-1
1000000_91_1__29,0,0.97,0.8,0,0,-1
1000009_19_2__89,0,2.96,0.8,0,0,-1
1000009_15_1__4,0,1.17,0.8,0,0,-1
1000009_120_1__5,0,0.67,0.8,0,0,-1
1000009_19_2__3,0,2.26,0.8,0,0,-1
105_1000008_2__4,0,1.6,0.8,0,1,-1
82_1000013_1__19,0,0.56,0.8,0,1,-1
81_1000009_1__25,0,1.8,0.67,1,6,-1
1000002_1000009_1__30,0,1.62,0.66,1,6,-1
21_1000000_1__6,0,2.26,0.73,1,6,-1
1000014_107_1__12,0,1.26,0.48,3,8,-1
1000008_82_1__2,0,0.96,0.75,1,8,-1
1000020_1000011_1__141,0,0.73,0.8,0,8,-1
1000020_1000005_1__8,0,1.84,0.59,2,8,-1
1000020_77_1__70,0,2.37,0.7,1,8,-1
23_1000000_1__60,0,1.52,0.81,0,0,-1
50_1000000_1__17,0,1.8,0.8,0,1,-1
70_1000000_1__26,0,1.75,0.8,0,1,-1
20_1000000_1__17,0,2.93,0.8,0,0,-1
22_1000008_1__27,0,0.7,0.8,0,0,-1
1000015_1000000_1__34,0,1.67,0.8,0,0,-1
1000014_1000007_1__4,0,0.94,0.8,0,0,-1
20_1000000_1__51,0,2.58,0.8,0,1,-1
20_1000000_1__56,0,2.07,0.8,0,3,-1
1000019_91_1__186,0,2.41,0.8,0,0,-1
1000019_22_2__37,0,2.46,0.76,1,3,-1
93_1000002_1__35,0,2.01,0.8,0,1,-1
70_1000009_1__0,0,2.19,0.8,0,1,-1
1000008_14_1__5,0,2.81,0.8,0,1,-1
1000005_1000013_1__47,0,1.53,0.8,0,1,-1
18_1000000_2__16,0,1.11,0.76,1,3,-1
1000007_1000004_1__8,0,2.85,0.8,0,1,-1
1000021_1000004_1__13,0,1.62,0.8,0,1,-1
1000021_1000014_1__24,0,1.82,0.8,0,1,-1
1000021_1000013_1__81,0,2.02,0.8,0,1,-1
71_1000004_1__1,0,2.84,0.8,0,1,-1
77_1000013_1__32,0,2.88,0.8,0,1,-1
1000021_1000013_1__97,0,1.57,0.72,1,1,-1
21_1000004_1__4,0,2.11,0.8,0,1,-1
128_1000004_1__0,0,0.61,0.73,1,1,-1
18_1000012_1__11,0,1.3,0.8,0,1,-1
16_1000009_1__30,0,1.02,0.8,0,1,-1
105_1000009_1__28,0,2.73,0.73,1,1,-1
106_1000009_1__3,0,2.76,0.73,1,1,-1
17_1000009_1__5,0,1.59,0.8,0,1,-1
22_1000010_1__5,0,1.3,0.73,1,1,-1
82_1000009_1__19,0,1.85,0.8,0,1,-1
22_1000008_1__63,0,0.52,0.8,0,1,-1
82_1000009_1__3,0,1.11,0.73,1,1,-1
70_1000011_1__22,0,2.09,0.8,0,1,-1
18_1000009_1__80,0,0.71,0.8,0,1,-1
17_1000009_1__0,0,1.39,0.8,0,1,-1
106_1000009_1__14,0,0.77,0.8,0,1,-1
1000000_22_2__1,0,2.39,0.8,0,3,-1
1000000_1000016_2__1,0,2.74,0.65,2,3,-1
1000000_18_1__23,0,1.43,0.65,2,3,-1
1000000_19_1__23,0,1.19,0.8,0,1,-1
1000000_14_1__40,0,1.95,0.73,1,2,-1
1000000_50_1__6,0,1.64,0.73,1,3,-1
1000000_23_1__17,0,2.65,0.8,0,3,-1
1000000_23_1__71,0,1.39,0.8,0,1,-1
1000000_17_1__40,0,1.06,0.8,0,0,-1
1000000_91_1__56,0,2.97,0.8,0,0,-1
1000000_1000005_1__3,0,1.26,0.8,0,0,-1
1000000_17_1__128,0,0.97,0.8,0,0,-1
1000009_23_2__33,0,2.57,0.66,1,6,-1
1000009_107_1__0,0,2.02,0.67,1,6,-1
1000009_22_1__20,0,1.55,0.66,1,6,-1
1000009_21_1__8,0,0.84,0.54,2,6,-1
1000009_19_2__75,0,2.26,0.67,1,6,-1
1000009_106_1__41,0,0.58,0.43,3,6,-1
1000009_19_2__98,0,0.6,0.74,1,7,-1
1000009_106_1__36,0,2.38,0.57,2,6,-1
1000009_22_2__0,0,2.64,0.54,2,6,-1
1000009_19_2__33,0,2.38,0.62,2,7,-1
1000009_19_2__95,0,2.72,0.65,1,5,-1
1000009_1000003_1__0,0,1.09,0.57,2,7,-1
1000009_91_1__7,0,0.81,0.57,2,7,-1
1000009_20_1__4,0,0.59,0.8,0,7,-1
1000009_23_2__16,0,2.13,0.8,0,0,-1
1000009_1000015_1__14,0,2.32,0.8,0,7,-1
1000009_23_2__34,0,1.16,0.8,0,7,-1
1000009_23_1__20,0,0.67,0.8,0,7,-1
1000002_1000012_1__1,0,2.08,0.58,2,8,-1
105_1000000_3__5,0,2.86,0.58,2,8,-1
1000007_16_1__40,0,1.83,0.66,2,8,-1
18_1000009_1__70,0,1.1,0.8,0,8,-1
18_1000009_1__8,0,2.36,0.8,0,8,-1
82_1000013_1__8,0,3.0,0.8,0,1,-1
82_1000013_1__55,0,1.98,0.8,0,1,-1
1000005_1000009_1__17,0,1.91,0.8,0,6,-1
22_1000007_1__11,0,1.81,0.54,2,6,-1
18_1000009_1__28,0,1.08,0.54,2,6,-1
1000005_1000009_1__8,0,1.18,0.54,2,6,-1
1000020_77_1__63,0,1.52,0.62,2,7,-1
1000014_107_1__6,0,2.73,0.55,2,7,-1
71_1000000_1__26,0,1.1,0.8,0,1,-1
1000004_1000000_1__8,0,1.46,0.8,0,1,-1
71_1000000_1__22,0,1.23,0.8,0,1,-1
1000014_1000007_1__15,0,2.1,0.8,0,0,-1
15_1000000_2__1,0,2.04,0.8,0,1,-1
1000019_21_1__33,0,1.98,0.8,0,3,-1
1000019_19_1__152,0,0.72,0.72,1,3,-1
1000019_1000007_1__16,0,1.32,0.65,1,5,-1
1000008_21_1__44,0,1.29,0.8,0,0,-1
70_1000000_1__34,0,1.74,0.8,0,0,-1
1000021_1000013_2__0,0,2.21,0.8,0,0,-1
82_1000013_1__3,0,2.92,0.8,0,0,-1
50_1000004_1__2,0,2.73,0.8,0,0,-1
82_1000014_1__4,0,0.93,0.8,0,0,-1
82_1000004_1__1,0,1.79,0.8,0,0,-1
1000021_1000004_1__47,0,2.97,0.8,0,0,-1
1000021_1000004_1__6,0,1.07,0.8,0,0,-1
81_1000004_1__4,0,1.41,0.8,0,0,-1
22_1000009_1__26,0,2.66,0.8,0,1,-1
1000014_22_3__1,0,1.84,0.8,0,0,-1
70_1000007_1__8,0,2.61,0.8,0,0,-1
14_1000009_2__11,0,2.97,0.8,0,0,-1
22_1000012_1__0,0,1.46,0.8,0,0,-1
22_1000009_1__15,0,2.35,0.8,0,0,-1
105_1000009_1__6,0,2.18,0.8,0,0,-1
16_1000009_1__75,0,1.99,0.8,0,0,-1
22_70_1__0,0,0.78,0.8,0,0,-1
1000005_19_1__1,0,2.87,0.8,0,0,-1
16_1000009_1__114,0,1.75,0.8,0,0,-1
16_1000009_1__100,0,1.06,0.8,0,0,-1
1000007_21_1__29,0,0.86,0.8,0,0,-1
22_1000008_1__14,0,1.63,0.8,0,0,-1
16_1000009_1__120,0,2.73,0.8,0,0,-1
22_1000012_1__26,0,1.81,0.8,0,0,-1
1000000_23_1__5,0,0.94,0.8,0,3,-1
1000000_105_2__19,0,1.16,0.72,1,3,-1
1000000_23_2__34,0,1.08,0.72,1,3,-1
1000000_23_2__1,0,2.75,0.73,1,3,-1
1000000_23_2__67,0,2.44,0.8,0,3,-1
1000000_1000005_1__1,0,1.97,0.65,2,3,-1
1000000_23_2__8,0,2.49,0.8,0,2,-1
1000000_18_1__11,0,2.99,0.8,0,3,-1
1000000_23_2__52,0,0.58,0.72,1,3,-1
1000000_14_1__34,0,2.66,0.73,1,2,-1
1000000_129_1__2,0,2.53,0.8,0,0,-1
1000000_17_1__134,0,2.99,0.8,0,0,-1
1000000_1000015_1__18,0,2.61,0.8,0,0,-1
1000000_105_2__1,0,0.96,0.8,0,0,-1
1000000_91_1__27,0,1.61,0.8,0,0,-1
1000000_17_1__119,0,1.98,0.8,0,0,-1
1000000_1000015_1__21,0,0.69,0.8,0,0,-1
1000000_20_1__26,0,1.14,0.8,0,0,-1
1000000_19_1__39,0,0.71,0.8,0,0,-1
1000009_120_1__11,0,2.67,0.62,2,7,-1
1000009_21_1__41,0,2.45,0.55,2,7,-1
1000009_21_1__26,0,2.94,0.8,0,7,-1
1000009_19_2__7,0,1.06,0.8,0,7,-1
1000009_22_2__28,0,2.31,0.55,2,7,-1
1000009_23_1__47,0,1.45,0.57,2,6,-1
1000009_91_2__35,0,1.11,0.54,2,6,-1
1000009_1000003_1__13,0,2.88,0.66,1,6,-1
1000009_23_2__40,0,1.21,0.8,0,6,-1
82_1000013_1__14,0,1.4,0.8,0,1,-1
82_1000013_1__25,0,1.42,0.8,0,1,-1
50_1000009_1__66,0,0.69,0.66,1,6,-1
1000005_1000009_1__23,0,1.11,0.6,2,6,-1
16_1000009_1__109,0,1.67,0.53,2,6,-1
16_1000009_1__2,0,0.88,0.8,0,6,-1
21_1000010_1__0,0,2.36,0.67,1,6,-1
1000005_16_1__2,0,2.32,0.81,0,0,-1
1000015_1000000_1__3,0,0.53,0.8,0,0,-1
15_1000000_1__0,0,0.96,0.8,0,0,-1
1000008_18_1__24,0,1.55,0.8,0,0,-1
1000021_107_2__11,0,2.24,0.8,0,0,-1
1000021_1000013_1__69,0,2.66,0.8,0,0,-1
82_1000000_1__37,0,2.94,0.8,0,0,-1
1000005_1000004_1__19,0,2.38,0.8,0,0,-1
1000021_1000004_1__25,0,1.2,0.8,0,0,-1
1000021_70_1__0,0,2.09,0.8,0,0,-1
1000005_1000004_1__3,0,0.61,0.8,0,0,-1
1000002_1000010_1__19,0,2.45,0.8,0,0,-1
82_1000000_1__35,0,2.9,0.8,0,1,-1
1000021_1000014_1__21,0,1.19,0.8,0,0,-1
1000005_1000013_1__127,0,1.98,0.8,0,0,-1
18_1000013_1__7,0,1.16,0.8,0,0,-1
1000002_91_1__5,0,2.27,0.8,0,0,-1
1000005_1000013_1__137,0,1.51,0.8,0,0,-1
22_1000009_1__32,0,0.59,0.8,0,1,-1
1000002_19_1__6,0,1.61,0.8,0,1,-1
22_1000008_1__43,0,1.79,0.8,0,1,-1
1000021_1000009_1__22,0,1.35,0.8,0,1,-1
70_1000007_1__4,0,2.66,0.8,0,1,-1
22_1000008_1__10,0,1.39,0.8,0,1,-1
1000005_1000009_1__4,0,1.15,0.8,0,1,-1
81_1000009_1__10,0,2.67,0.8,0,1,-1
16_1000009_1__1,0,0.54,0.73,1,1,-1
1000000_20_1__47,0,2.07,0.8,0,3,-1
1000000_120_1__15,0,0.56,0.73,1,3,-1
1000000_22_2__3,0,1.3,0.73,1,3,-1
1000000_23_1__40,0,1.22,0.8,0,3,-1
1000000_50_1__17,0,1.98,0.8,0,3,-1
1000000_22_1__39,0,2.75,0.8,0,3,-1
1000000_14_1__18,0,2.01,0.8,0,3,-1
1000000_15_1__8,0,1.0,0.8,0,3,-1
1000000_17_1__142,0,0.63,0.73,1,3,-1
1000000_17_1__78,0,1.6,0.8,0,2,-1
1000000_107_1__17,0,1.11,0.8,0,3,-1
1000000_17_1__96,0,2.98,0.73,1,2,-1
1000000_91_1__19,0,0.67,0.8,0,1,-1
1000000_17_1__74,0,0.98,0.8,0,1,-1
1000000_15_1__18,0,2.29,0.8,0,1,-1
1000000_20_1__21,0,2.12,0.8,0,1,-1
14_1000009_1__20,0,2.28,0.66,1,6,-1
1000002_1000009_1__81,0,1.67,0.46,3,6,-1
82_1000009_1__29,0,2.86,0.66,1,6,-1
1000005_1000013_1__34,0,1.21,0.81,0,0,-1
1000005_77_1__15,0,1.84,0.81,0,0,-1
1000005_1000013_1__103,0,2.07,0.81,0,0,-1
1000005_1000013_1__81,0,1.61,0.81,0,0,-1
23_1000000_1__13,0,0.51,0.81,0,0,-1
15_1000008_1__38,0,2.12,0.8,0,0,-1
20_1000008_1__24,0,2.48,0.8,0,0,-1
16_1000000_1__13,0,1.03,0.72,1,2,-1
15_1000000_1__16,0,2.16,0.8,0,2,-1
71_1000000_1__6,0,2.97,0.74,1,2,-1
1000020_1000000_1__94,0,1.3,0.72,1,3,-1
93_18_1__3,0,1.02,0.8,0,0,-1
93_1000002_1__14,0,2.39,0.8,0,0,-1
1000008_105_2__10,0,2.12,0.8,0,0,-1
1000008_1000002_1__41,0,2.12,0.8,0,0,-1
1000021_1000013_1__19,0,1.94,0.8,0,0,-1
1000005_1000013_1__134,0,0.76,0.8,0,0,-1
82_1000013_1__51,0,0.78,0.8,0,0,-1
82_1000014_1__7,0,1.03,0.8,0,0,-1
81_91_1__2,0,2.4,0.8,0,0,-1
1000021_1000004_1__44,0,1.5,0.8,0,0,-1
1000021_107_2__1,0,1.93,0.8,0,0,-1
22_1000012_1__12,0,1.72,0.81,0,0,-1
22_1000008_1__68,0,2.68,0.81,0,0,-1
105_1000009_1__42,0,1.62,0.81,0,0,-1
82_1000009_1__25,0,1.39,0.81,0,0,-1
22_1000000_1__25,0,0.93,0.81,0,0,-1
1000014_1000007_1__21,0,1.82,0.81,0,0,-1
1000000_91_1__34,0,2.92,0.73,1,2,-1
1000000_106_1__5,0,2.82,0.8,0,3,-1
1000000_22_2__7,0,2.76,0.8,0,3,-1
1000000_50_1__10,0,1.25,0.72,1,3,-1
1000000_23_1__81,0,1.21,0.64,2,3,-1
1000000_120_1__1,0,1.25,0.8,0,3,-1
1000000_120_1__10,0,0.84,0.8,0,3,-1
1000000_22_2__11,0,1.86,0.73,1,2,-1
1000000_23_1__49,0,2.99,0.72,1,2,-1
1000000_105_2__13,0,1.39,0.8,0,2,-1
1000000_23_1__87,0,2.1,0.73,1,2,-1
1000000_20_1__35,0,2.43,0.8,0,2,-1
1000000_107_1__28,0,2.27,0.73,1,2,-1
1000000_20_1__4,0,2.04,0.65,2,2,-1
1000000_1000004_1__9,0,1.68,0.8,0,2,-1
1000000_17_1__12,0,0.56,0.73,1,2,-1
1000000_91_1__4,0,2.19,0.73,1,2,-1
81_14_2__1,0,2.27,0.73,1,1,-1
81_1000009_1__6,0,1.04,0.68,1,5,-1
21_1000000_1__16,0,2.66,0.56,2,5,-1
20_19_2__0,0,0.78,0.81,0,0,-1
19_1000008_1__21,0,2.06,0.81,0,0,-1
106_1000008_2__25,0,2.28,0.73,1,1,-1
15_1000008_1__2,0,2.55,0.8,0,1,-1
1000002_1000010_1__20,0,1.07,0.8,0,1,-1
71_1000000_1__33,0,2.59,0.65,2,3,-1
50_1000000_1__41,0,1.92,0.73,1,4,-1
20_1000000_1__91,0,1.03,0.65,2,2,-1
20_1000000_1__89,0,2.35,0.8,0,2,-1
1000002_1000000_1__2,0,2.42,0.8,0,2,-1
50_1000000_1__29,0,2.64,0.8,0,3,-1
14_1000000_1__0,0,1.19,0.72,1,3,-1
106_1000000_2__3,0,0.59,0.8,0,3,-1
1000019_50_1__27,0,1.04,0.8,0,1,-1
1000019_107_1__13,0,2.49,0.8,0,1,-1
1000019_1000007_1__39,0,0.5,0.72,1,3,-1
19_1000000_1__21,0,1.79,0.8,0,1,-1
81_1000011_1__20,0,0.62,0.81,0,0,-1
17_1000007_2__15,0,2.16,0.81,0,0,-1
17_1000011_1__4,0,0.88,0.81,0,0,-1
1000021_70_1__4,0,2.86,0.8,0,0,-1
81_17_2__0,0,2.71,0.8,0,0,-1
81_1000014_1__21,0,1.44,0.8,0,0,-1
1000021_1000013_1__38,0,2.52,0.8,0,0,-1
77_1000013_1__30,0,0.54,0.8,0,0,-1
77_70_1__3,0,1.75,0.8,0,0,-1
105_1000004_1__2,0,2.54,0.8,0,0,-1
16_1000004_1__11,0,1.62,0.8,0,0,-1
81_1000000_1__10,0,2.91,0.8,0,0,-1
81_1000013_1__5,0,0.56,0.8,0,0,-1
105_70_2__0,0,1.88,0.8,0,0,-1
1000021_20_1__7,0,2.52,0.8,0,0,-1
22_1000008_1__36,0,1.85,0.73,1,1,-1
22_1000000_1__15,0,0.95,0.8,0,1,-1
22_1000008_1__28,0,2.68,0.8,0,1,-1
22_1000008_1__41,0,0.81,0.8,0,1,-1
22_1000012_1__17,0,1.47,0.8,0,1,-1
22_1000009_1__41,0,2.62,0.73,1,1,-1
22_1000008_1__73,0,2.99,0.8,0,1,-1
82_1000009_1__17,0,2.98,0.8,0,1,-1
18_1000009_1__7,0,0.8,0.8,0,1,-1
16_1000009_1__14,0,1.39,0.73,1,1,-1
22_1000008_1__9,0,2.07,0.8,0,1,-1
1000021_1000009_1__21,0,1.42,0.73,1,1,-1
82_1000009_1__16,0,0.67,0.8,0,1,-1
22_1000008_1__74,0,1.99,0.73,1,1,-1
